mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1078741,Ba2CuOsO6,10,Ba2 Cu1 Os1 O6,5.978748295406321,5.978748295406321,5.978748295406321,122.59115928361854,122.59115928361854,85.56767234270426,tet,I4/m,1.0011331,-6.997111845000001,-2.111882844,0.0,True,7.164414977040089,0.0,False,144.72702024370693,,
mp-10335,Ba2CuTeO6,10,Ba2 Cu1 Te1 O6,5.597165412156405,5.597276421382402,5.89571359232504,118.34855049614242,118.34793102752883,89.98263460009228,tet,I4/m,0.8845678,-6.235991402,-2.159168554666666,0.0184028185,False,6.81517908227798,0.0,False,136.88339784072446,,
mp-560502,Ba2CuTeO6,20,Ba2 Cu1 Te1 O6,5.739972159669673,5.877245084551196,10.144301472712858,105.57575534528938,90.08192751160509,119.20053833787287,mono,C2/m,2.0050345,-6.2543942205,-2.177571373166666,0.0,True,6.565717574702391,0.0,False,284.16844284305836,,
mp-505618,Ba2CuWO6,10,Ba2 Cu1 W1 O6,6.0013141161400645,6.0013141161400645,6.0013141161400645,124.2356638122282,124.2356638122282,82.80791539390569,tet,I4/m,0.9983639,-7.503046353,-2.4447410720000002,0.039605294249994004,False,7.236261871794743,0.0,False,141.823721275345,,
mp-551613,Ba2CuWO6,10,Ba2 Cu1 W1 O6,5.62792,5.9814470552836125,5.62792,61.936616762750845,90.0,118.06338323724916,tet,I4/mmm,0.9987881,-7.502765947,-2.444460666,0.039885700249994,False,7.255948844691283,0.0,False,141.4389225651285,,
mp-1516815,Ba2DyBiO6,40,Ba2 Dy1 Bi1 O6,8.7053435,8.7053435,8.7053435,90.0,90.0,90.0,cubic,Pn-3,4.5999999999999975e-06,-7.031215286,-2.827802711166666,0.0,True,7.471913020077768,1.733099999999999,True,659.7170939306706,,
mp-545659,Ba2DyBiO6,10,Ba2 Dy1 Bi1 O6,6.161920824304057,6.161920824304057,6.161920824304057,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0011936,-7.028589381000001,-2.825176806166666,0.0026259049999990004,False,7.448969745278078,1.734999999999999,True,165.43726556391144,,
mp-1206026,Ba2DyMoO6,10,Ba2 Dy1 Mo1 O6,6.014098737483447,6.014098737483447,6.014098737483447,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.999979899999999,-7.935553723,-3.036579568166666,0.0,True,6.7914966587256185,0.0,False,153.81428249410914,,
mp-12640,Ba2DyNbO6,10,Ba2 Dy1 Nb1 O6,6.052720909871857,6.052720909871857,6.052720909871857,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0,-8.283141384,-3.458601736166666,0.0,True,6.630188428482101,2.8514,True,156.79671133235095,,
mp-1516884,Ba2DyNbO6,40,Ba2 Dy1 Nb1 O6,8.55906961,8.55906961,8.55906961,90.0,90.0,90.0,cubic,Pn-3,0.0,-8.27891635725,-3.454376709416666,0.004225026749999,False,6.6319789118612835,2.8705,True,627.0175191543468,,
mp-1205636,Ba2DyPaO6,10,Ba2 Dy1 Pa1 O6,6.269797034841878,6.269797034841878,6.269797034841878,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,3.32e-05,-8.510681374,-3.741842512166667,0.0,True,7.281198737787418,3.462799999999999,False,174.2791561936315,,
mp-1522418,Ba2DySbO6,40,Ba2 Dy1 Sb1 O6,8.51826486,8.51826486,8.51826486,90.0,90.0,90.0,cubic,Pn-3,0.0,-7.317394349750001,-3.090085081916666,0.0021736912499980003,False,7.037810311986157,3.4745,True,618.0924214285767,,
mp-6192,Ba2DySbO6,10,Ba2 Dy1 Sb1 O6,6.027093945908094,6.027093945908094,6.027093945908094,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,2.2700000000000003e-05,-7.319568040999999,-3.092258773166665,0.0,True,7.024608088655399,3.4688,True,154.81351992845413,,
mp-1206435,Ba2DyTaO6,10,Ba2 Dy1 Ta1 O6,6.0327267585270254,6.0327267585270254,6.0327267585270254,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1e-06,-8.580694461,-3.579592562899999,0.0,True,7.63802572562299,3.3837,True,155.24798343555557,,
mp-1205693,Ba2DyUO6,10,Ba2 Dy1 U1 O6,6.1866164437841835,6.1866164437841835,6.1866164437841835,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.999999899999999,-8.599756791,-3.656206646166667,0.0,True,7.6482115229747265,0.8682999999999991,False,167.43435632644434,,
mp-1518430,Ba2DyWO6,10,Ba2 Dy1 W1 O6,6.027821304227493,6.027821304227493,6.027821304227493,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0,-8.191476751,-3.081254584166666,0.032570908791639,False,7.687698255459252,0.0,False,154.86957604399842,,
mp-1205628,Ba2ErMoO6,10,Ba2 Er1 Mo1 O6,5.983384847335828,5.983384847335828,5.983384847335828,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.999997999999999,-7.950391485,-3.0564830020000002,0.0,True,6.948792880279637,0.0,False,151.46971699617177,,
mp-6653,Ba2ErNbO6,10,Ba2 Er1 Nb1 O6,6.025272438839758,6.025272438839758,6.025272438839758,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.00016429999999900002,-8.299404884000001,-3.479930908,0.0,True,6.7723060738798235,2.854199999999999,True,154.67319921611963,,
mp-1205790,Ba2ErPaO6,10,Ba2 Er1 Pa1 O6,6.24186066013076,6.24186066013076,6.24186066013076,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.72e-05,-8.526972167,-3.763198976999999,0.0,True,7.425356719266165,3.4587,False,171.95991058647292,,
mp-1214797,Ba2ErReO6,20,Ba2 Er1 Re1 O6,5.951703,5.965153,10.34742152269081,54.74879687416295,90.0,90.0,mono,P2_1/c,4.0012384,-8.112151233,-3.05799634025,0.0023906769999920002,False,8.016180127418592,0.0,False,299.99914012234456,,
mp-6621,Ba2ErRuO6,10,Ba2 Er1 Ru1 O6,5.946543169822447,5.946543169822447,5.946543169822447,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,3.0008054,-7.602358978,-2.8655752519999993,0.0,True,7.136039155136842,0.07160000000000001,True,148.6889622359816,,
mp-6231,Ba2ErSbO6,10,Ba2 Er1 Sb1 O6,6.000011756188649,6.000011756188649,6.000011756188649,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,8.7e-06,-7.330971915000001,-3.108728319000001,0.0,True,7.171898429169053,3.3776,True,152.7359625291706,,
mp-1205803,Ba2ErTaO6,10,Ba2 Er1 Ta1 O6,6.010411882726339,6.010411882726339,6.010411882726339,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,5.6e-06,-8.596609353,-3.600573126733332,0.0,True,7.774886669248129,3.393399999999999,True,153.53157512522952,,
mp-1206292,Ba2ErUO6,10,Ba2 Er1 U1 O6,6.196912710477855,6.196912710477855,6.196912710477855,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.9999695999999991,-8.615758887,-3.677274413999998,0.0,True,7.65711472863665,0.8790000000000001,False,168.2717217241136,,
mp-1518502,Ba2EuBiO6,40,Ba2 Eu1 Bi1 O6,8.8006937,8.8006937,8.8006937,90.0,90.0,90.0,cubic,Pn-3,23.9999978,-7.36771253675,-2.59732632325,0.0,True,7.129006006658213,0.0,False,681.6331730885337,,
mp-1518556,Ba2EuBiO6,10,Ba2 Eu1 Bi1 O6,6.222328716204519,6.222328716204519,6.222328716204519,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,6.0000002,-7.359637736000001,-2.589251522500001,0.008074800749999,False,7.131417357650922,0.0,False,170.35067300023798,,
mp-1522590,Ba2EuCrO6,10,Ba2 Eu1 Cr1 O6,5.931860903612838,5.931860903612838,5.931860903612838,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.0,-8.020532299,-2.6738447695,0.179051239999989,False,6.46494414279306,0.0,False,147.5903213165784,,
mp-1522649,Ba2EuCrO6,40,Ba2 Eu1 Cr1 O6,8.42381569,8.42381569,8.42381569,90.0,90.0,90.0,cubic,Pn-3,28.0000013,-8.027388848749998,-2.680701319249999,0.172194690249989,False,6.384929087629262,0.0,False,597.7596118818242,,
mp-1205758,Ba2EuMoO6,10,Ba2 Eu1 Mo1 O6,6.040921411947983,6.040920655344734,6.04091299737248,60.000050220845175,60.000037791476394,59.999911987678445,cubic,Fm-3m,6.9999991999999995,-8.334601781999998,-2.8686539884999993,0.0,True,6.589206185642854,0.047900000000000005,True,155.88125748065568,,
mp-13323,Ba2EuNbO6,10,Ba2 Eu1 Nb1 O6,6.114691630276789,6.114691630276789,6.114691630276789,120.45278518318229,120.45278518318229,89.21752597709073,tet,I4/m,6.0044042,-8.610643599,-3.2191303125,0.059748975250004006,False,6.36662840953142,0.0,False,160.53965077715748,,
mp-1518653,Ba2EuNbO6,40,Ba2 Eu1 Nb1 O6,8.63047064,8.63047064,8.63047064,90.0,90.0,90.0,cubic,Pn-3,23.999999,-8.60646325725,-3.214949970750001,0.06392931700000301,False,6.359871921762629,0.0,False,642.8408081594393,,
mp-22279,Ba2EuNbO6,10,Ba2 Eu1 Nb1 O6,6.107559869179998,6.107559869179998,6.107559869179998,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,5.9984646,-8.601598086,-3.210084799500001,0.068794488250004,False,6.344590785433854,0.0,False,161.0972773595848,,
mp-504674,Ba2EuReO6,10,Ba2 Eu1 Re1 O6,6.072304939283599,6.072304939283599,6.072304939283599,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.8975839,-8.515720389,-2.889526185750001,0.0,True,7.43430197137039,0.0,False,158.32362345178456,,
mp-1205665,Ba2EuRuO6,10,Ba2 Eu1 Ru1 O6,6.016879081347073,6.016879081347073,6.016879081347073,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,3.9871288,-7.932665236,-2.6238421995,0.000980010266671,False,6.723805241460488,0.0,False,154.02770815592885,,
mp-1519082,Ba2EuSbO6,40,Ba2 Eu1 Sb1 O6,8.62313236,8.62313236,8.62313236,90.0,90.0,90.0,cubic,Pn-3,23.9999986,-7.6454467180000005,-2.8511638114999993,0.000581831999999,False,6.675014448329215,0.0,False,641.202426151909,,
mp-21370,Ba2EuSbO6,10,Ba2 Eu1 Sb1 O6,6.096104739324776,6.096104739324776,6.096104739324776,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,6.0011345,-7.6460285500000005,-2.8517456435,0.0,True,6.67951782348493,0.0,False,160.19253080736226,,
mp-21348,Ba2EuTaO6,10,Ba2 Eu1 Ta1 O6,6.103011732123165,6.103011732123165,6.103011732123165,120.16496379408028,120.16496379408028,89.71451101919756,tet,I4/m,6.0,-8.90078028,-3.332704743233333,0.048229664500000005,False,7.286586155442499,0.0,False,160.33470637735425,,
mp-1519613,Ba2EuVO6,10,Ba2 Eu1 V1 O6,5.9628827529057995,5.9628827529057995,5.9628827529057995,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,6.0000002,-8.224854220000001,-2.9350808305000013,0.1708680035,False,6.352885631192416,0.0,False,149.91801114010582,,
mp-1518337,Ba2EuWO6,40,Ba2 Eu1 W1 O6,8.68230227,8.68230227,8.68230227,90.0,90.0,90.0,cubic,Pn-3,27.9614859,-8.6385552115,-2.961359405999999,0.0028854124583380003,False,7.169494214831537,0.011300000000000001,True,654.4925456775907,,
mp-1277787,Ba2FeMoO6,20,Ba2 Fe1 Mo1 O6,5.800029018864302,8.184564601151243,5.79968029937125,89.99713572817114,89.9853145850285,90.00546233618518,tet,P4_2/mnm,3.2e-06,-7.784411908,-2.500273185,0.000837423000007,False,6.3020508797750825,0.8640999999999991,True,275.3149436666431,,
mp-1288525,Ba2FeMoO6,20,Ba2 Fe1 Mo1 O6,5.78234494434386,5.799120650427442,10.022772119388229,89.88158347358817,106.77982692593953,119.90639362780855,mono,C2/c,2.00003,-7.7851213155,-2.500982592499999,0.000128015500007,False,6.313281541238584,0.7715000000000001,False,274.8251874427259,,
mp-1288978,Ba2FeMoO6,20,Ba2 Fe1 Mo1 O6,5.800564088039111,5.800767057666339,10.033828884030513,90.04039949994863,106.73852203764417,120.03941138207466,mono,C2/c,2.00003,-7.785249331,-2.5011106080000003,0.0,True,6.296069728794797,0.9037000000000001,False,275.57648782293916,,
mp-18995,Ba2FeMoO6,10,Ba2 Fe1 Mo1 O6,5.8077151271443235,5.799143881899121,5.728584701979451,119.84881249690412,90.13950356614122,59.87784114739071,cubic,Fm-3m,3.999999899999999,-7.781958845,-2.4978201220000003,0.003290486000007,False,6.3484488122432,0.0,False,136.65139581841586,,
mp-31756,Ba2FeReO6,10,Ba2 Fe1 Re1 O6,5.77013620789111,5.771176856390212,5.771117879883758,89.93132290791814,120.04188613918666,120.04191289421838,cubic,Fm-3m,3.000002,-7.9303005859999995,-2.48591545325,0.0030492894999990003,False,7.491925992678261,0.0,False,135.80169804051513,,
mp-1272506,Ba2FeWO6,20,Ba2 Fe1 W1 O6,5.840961979736043,10.114541663446248,5.865868594887121,73.70473486229693,119.59379791699446,106.6584258672133,mono,C2/c,9.33e-05,-8.135210037,-2.639823302,0.000347599500006,False,7.12105752511294,2.506199999999999,False,284.644737626344,,
mp-18845,Ba2FeWO6,20,Ba2 Fe1 W1 O6,5.834956778320385,8.375125645258166,5.8361968727853935,89.99520769334224,91.73558825068017,89.99480547727983,cubic,Fm-3m,7.82e-05,-8.1355576365,-2.6401709015,0.0,True,7.110301734882174,0.0,False,285.0753211940118,,
mp-1520715,Ba2GdBiO6,40,Ba2 Gd1 Bi1 O6,8.76645699,8.76645699,8.76645699,90.0,90.0,90.0,cubic,Pn-3,28.0000017,-7.94615881575,-2.79697156975,0.0,True,7.264973096200619,1.5940999999999992,False,673.7089537013594,,
mp-1520731,Ba2GdBiO6,10,Ba2 Gd1 Bi1 O6,6.200848990080957,6.200848990080957,6.200848990080957,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,6.9999999,-7.940508143,-2.7913208970000003,0.005650672749999,False,7.257848038764209,1.6632,False,168.5925840954651,,
mp-1078907,Ba2GdMoO6,10,Ba2 Gd1 Mo1 O6,6.066736813502955,6.066736813502955,6.066736813502955,120.42890914895649,120.42890914895649,89.25869919204496,tet,I4/m,5.9992498,-8.85359767,-3.008848843999999,0.031732178,False,6.604443256101903,0.0,False,156.85067110139718,,
mp-1079839,Ba2GdMoO6,10,Ba2 Gd1 Mo1 O6,6.042211,6.053839529508691,6.0582261874352294,119.57834519473764,119.48028717251624,90.66726265909624,tri,P-1,6.0007546,-8.885329848,-3.040581021999999,0.0,True,6.5563467703389975,0.9083000000000001,True,158.00130671201794,,
mp-19996,Ba2GdNbO6,10,Ba2 Gd1 Nb1 O6,6.084669408459428,6.084669408459428,6.084669408459428,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,6.9999998,-9.189213558,-3.418899239,0.005056928000032,False,6.471568986871402,2.664399999999999,True,159.29273304378611,,
mp-22531,Ba2GdNbO6,10,Ba2 Gd1 Nb1 O6,6.07866273847283,6.07866273847283,6.07866273847283,120.11617041824474,120.11617041824474,89.79890442925088,tet,I4/m,7.0,-9.194270486,-3.423956167000001,0.0,True,6.50223340807881,2.71,True,158.54151124740073,,
mp-1205929,Ba2GdPaO6,10,Ba2 Gd1 Pa1 O6,6.273641560269053,6.273641560269053,6.273641560269053,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.0000003,-9.417724719,-3.703111186,0.0,True,7.217890737934423,3.1597,False,174.59994723620957,,
mp-1207285,Ba2GdReO6,10,Ba2 Gd1 Re1 O6,6.0228725184244105,6.0228725184244105,6.0228725184244105,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,4.9969315,-9.013609401,-3.008614165249999,0.0,True,7.6756756787069484,0.0,False,154.48844962765733,,
mp-1214941,Ba2GdReO6,20,Ba2 Gd1 Re1 O6,6.038461624441278,6.049843,8.560062128796089,90.0,89.94111972705933,90.0,mono,P2_1/c,10.0018273,-9.010303212,-3.005307976249999,0.0033061890000150003,False,7.583951101447726,0.0,False,312.71383994598557,,
mp-2646935,Ba2GdRuO6,20,Ba2 Gd1 Ru1 O6,6.011224162685168,6.001117,8.48648585618924,90.0,90.0189781148587,90.0,mono,C2/m,7.998176,-8.505765741000001,-2.8181416720000003,0.0,True,6.823173520078917,0.14670000000000002,True,306.14197904266683,,
mp-1516185,Ba2GdSbO6,40,Ba2 Gd1 Sb1 O6,8.57713516,8.57713516,8.57713516,90.0,90.0,90.0,cubic,Pn-3,27.999998,-8.228971934499999,-3.055887995499999,0.0009434655000000001,False,6.838623943775789,3.4853,True,630.996225610473,,
mp-608408,Ba2GdSbO6,10,Ba2 Gd1 Sb1 O6,6.516628213164228,6.516628213164228,6.516628213164228,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.1262345,-6.231239381,-1.058155442,1.998676018999999,False,5.512919583574535,0.0,False,195.68333219246878,,
mp-753668,Ba2GdSbO6,10,Ba2 Gd1 Sb1 O6,6.016765590708693,6.016765590708693,6.016765590708693,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.0000002,-8.2299154,-3.056831461,0.0,True,7.004243157262212,3.4839,True,154.01899248806973,,
mp-1205547,Ba2GdTaO6,10,Ba2 Gd1 Ta1 O6,6.079178017196733,6.079178017196733,6.079178017196733,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.0000009,-9.486781455000001,-3.539904885733334,0.0039721749999990005,False,7.4093959224456,3.2148,False,158.8618388803419,,
mp-1205549,Ba2GdTaO6,10,Ba2 Gd1 Ta1 O6,6.076373524846708,6.076373524846708,6.076373524846708,120.21793987878779,120.21793987878779,89.62292974125765,tet,I4/m,7.0000013,-9.49075363,-3.543877060733334,0.0,True,7.44435689890334,3.307599999999999,True,158.11577510551845,,
mp-1205845,Ba2GdUO6,10,Ba2 Gd1 U1 O6,6.270712031016733,6.270712031016733,6.270712031016733,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,7.9864228,-9.507937991999999,-3.6186131759999993,0.0,True,7.294612269902189,0.8429000000000001,False,174.3554687281598,,
mp-1519934,Ba2GdWO6,40,Ba2 Gd1 W1 O6,8.5792052,8.5792052,8.5792052,90.0,90.0,90.0,cubic,Pn-3,23.9999978,-9.10547141775,-3.04947457975,0.029616744291663003,False,7.486684647426315,0.0,False,631.4531973154772,,
mp-1519973,Ba2GdWO6,10,Ba2 Gd1 W1 O6,6.0636107361397915,6.0636107361397915,6.0636107361397915,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,6.0000002,-9.098115719,-3.042118881,0.036972443041662,False,7.497073586718089,0.0,False,157.64454300826543,,
mp-1207009,Ba2HfUO6,10,Ba2 Hf1 U1 O6,6.124667610644026,6.124667610644026,6.1246683177508485,59.99999618087023,60.00000381913007,59.99999999999999,cubic,Fm-3m,1.999979199999999,-9.082494954000001,-3.605063459,0.031523968999998,False,8.046085180561542,0.187899999999999,False,162.4548288951051,,
mp-1205837,Ba2HoMoO6,10,Ba2 Ho1 Mo1 O6,6.001966199331848,6.001966199331848,6.001966199331848,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.9999958,-7.942948908,-3.046044359499999,0.0,True,6.859162052967165,0.0,False,152.88526773816693,,
mp-12641,Ba2HoNbO6,10,Ba2 Ho1 Nb1 O6,6.038146024898039,6.038146024898039,6.038146024898039,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0,-8.291220755000001,-3.4687507135,0.0,True,6.7042411640069375,2.8516,True,155.6667424207625,,
mp-1205699,Ba2HoPaO6,10,Ba2 Ho1 Pa1 O6,6.212412745679906,6.212412745679906,6.212412745679906,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0,-8.518730440000002,-3.751961184500001,0.0,True,7.508642170206494,3.4556,False,169.5375521362815,,
mp-13933,Ba2HoReO6,10,Ba2 Ho1 Re1 O6,5.97343302649741,5.97343302649741,5.97343302649741,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,2.0008785,-8.107559984,-3.050409025749999,0.0,True,7.952461732009897,0.0,False,150.71518068773153,,
mp-6609,Ba2HoRuO6,10,Ba2 Ho1 Ru1 O6,5.958706820672418,5.958706820672418,5.958706820672418,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,3.0000142,-7.595754327,-2.855974535499999,0.0,True,7.066579940576316,0.07600000000000001,True,149.60325945917185,,
mp-6687,Ba2HoSbO6,10,Ba2 Ho1 Sb1 O6,6.013500525146564,6.013500525146564,6.013500525146564,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0007888,-7.325121878,-3.099882216499999,0.0,True,7.098597826456721,3.4155,True,153.76838811163023,,
mp-13000,Ba2HoTaO6,10,Ba2 Ho1 Ta1 O6,6.014172,6.023323384613183,6.014172,60.050246146207385,90.0,119.9497538537926,tet,I4/m,0.0,-8.589372012,-3.590339720233332,0.0,True,7.711723000804539,3.447999999999999,True,154.28766470373407,,
mp-13001,Ba2HoTaO6,10,Ba2 Ho1 Ta1 O6,6.024033587759119,6.024033587759119,6.024033587759119,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0,-8.588606455999999,-3.589574164233332,0.0007655560000010001,False,7.697247852078008,3.378199999999999,True,154.57781216113375,,
mp-1205585,Ba2HoUO6,10,Ba2 Ho1 U1 O6,6.216216725604248,6.216216725604248,6.216216725604248,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.9999589,-8.607728099000001,-3.666247560499999,0.0,True,7.563233708285042,0.8731999999999991,False,169.8491761930532,,
mp-1228393,Ba2InBiO6,10,Ba2 In1 Bi1 O6,6.0824604068750014,6.0824604068750014,6.0824604068750014,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,4.89e-05,-6.300334384,-2.282841987666667,0.0025745215000050003,False,7.2471367317719935,0.0,False,159.11930529721516,,
mp-1523085,Ba2InBiO6,40,Ba2 In1 Bi1 O6,8.61765146,8.61765146,8.61765146,90.0,90.0,90.0,cubic,Pn-3,0.0,-6.3029089055,-2.285416509166667,0.0,True,7.207465052210091,0.20800000000000002,True,639.9805500547719,,
mp-638553,Ba2InIrO6,30,Ba2 In1 Ir1 O6,5.936307538677978,5.936307538677978,14.833077,90.0,90.0,119.99999485861886,trig,P-3m1,6.0038272,-6.700203906666667,-2.187871523333334,0.0,True,7.457680817083031,0.0,False,452.68352554860434,,
mp-1207040,Ba2InOsO6,10,Ba2 In1 Os1 O6,5.897413390665606,5.897413390665606,5.897413390665606,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,3.0000027,-7.070979681,-2.319753972666666,0.0,True,7.736281627048708,0.42240000000000005,True,145.03396392863104,,
mp-1205875,Ba2InReO6,10,Ba2 In1 Re1 O6,5.907426022687208,5.907426022687208,5.907426022687208,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,2.0000224,-7.3633540019999995,-2.490053615916666,0.034951813944449,False,7.651184288284523,0.0,False,145.77393508636206,,
mp-616601,Ba2InRuO6,30,Ba2 In1 Ru1 O6,5.8815765824035555,5.8815765824035555,14.54382178,90.0,90.0,120.00000137686791,trig,P-3m1,8.9999998,-6.838986333666668,-2.2830571143333342,0.0,True,6.706101465350557,0.3628,False,435.7091518642018,,
mp-1206536,Ba2InSbO6,10,Ba2 In1 Sb1 O6,5.936184055478065,5.936184055478065,5.936184055478065,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,3.72e-05,-6.577128483,-2.535739393666667,0.0,True,6.817012593862324,0.523999999999999,True,147.91324889979737,,
mp-1078409,Ba2LaBiO6,10,Ba2 La1 Bi1 O6,6.27169495611322,6.27169495611322,6.32250360036062,60.20132590981194,60.20132590981194,60.18673002816229,mono,C2/m,0.0002193,-7.023347214,-2.788171481500001,0.0,True,6.755011726737,1.827799999999999,False,176.63293497795286,,
mp-1520455,Ba2LaBiO6,10,Ba2 La1 Bi1 O6,6.3210207268834395,6.3210207268834395,6.3210207268834395,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0,-6.9951503509999995,-2.7599746185000003,0.028196863000000003,False,6.681148845707204,1.985199999999999,False,178.5856855846996,,
mp-1520526,Ba2LaBiO6,40,Ba2 La1 Bi1 O6,8.93391433,8.93391433,8.93391433,90.0,90.0,90.0,cubic,Pn-3,0.0,-7.009796941749999,-2.7746212092499993,0.013550272249999001,False,6.693178899311297,1.769699999999999,True,713.0588110990531,,
mp-1522286,Ba2LaCrO6,40,Ba2 La1 Cr1 O6,8.50827911,8.50827911,8.50827911,90.0,90.0,90.0,cubic,Pn-3,3.999999899999999,-7.639552759749999,-2.82807571125,0.143349099000008,False,6.055832565534111,0.47829999999999906,True,615.9212455233716,,
mp-1522336,Ba2LaCrO6,10,Ba2 La1 Cr1 O6,6.033803385169923,6.033803385169923,6.033803385169923,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,1.0,-7.615097076,-2.8036200275,0.167804782750008,False,6.003169244897541,0.0,False,155.33111696022257,,
mp-1080123,Ba2LaIrO6,10,Ba2 La1 Ir1 O6,6.119730591097781,6.119730591097781,6.119730591097781,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,2.0001472,-7.439511276,-2.7094955565000003,0.002358152000012,False,7.190577296059119,0.0,False,162.06226823452286,,
mp-1188273,Ba2LaIrO6,20,Ba2 La1 Ir1 O6,6.130872,6.102854,10.585895287694093,90.0,125.2046225007812,90.0,mono,P2_1/c,3.9677804,-7.439893736,-2.7098780165000003,0.001975692000012,False,7.201425790430593,0.0,False,323.63626326983933,,
mp-15889,Ba2LaIrO6,10,Ba2 La1 Ir1 O6,6.099713025964583,6.099713025964583,6.1465033457019285,59.986675520622796,59.986675520622796,59.91937366442482,mono,C2/m,1.9960564,-7.441869427999999,-2.7118537085,0.0,True,7.21217838334224,0.0,False,161.57687796609576,,
mp-550081,Ba2LaIrO6,10,Ba2 La1 Ir1 O6,6.093256758958546,6.093256984724754,6.093256758958546,60.389277654923525,60.38927955150967,60.389277654923525,trig,R-3,2.0000068,-7.441750021,-2.7117343015,0.00011940700001300001,False,7.221134388536707,0.0,False,161.3764823938063,"{'voigt': 123.67, 'reuss': 121.976, 'vrh': 122.823}","{'voigt': 43.251, 'reuss': 33.547, 'vrh': 38.399}"
